num,fecha,fecha_pub,cant_arts,firma,otros_firman,pub,num_ed_pub,pag_pub,anho_tomo,nro_tomo,anexo,ley_promul,ley_vetada,parte_vetada,ratif_x_ley,DNU,reglamenta_Ley,tema,titulo,estado,modif_por,modif_a,link_pub,ref_norm,obs,fecha_carga,tipeo_dictado,deroga_dec,derogado_por,pendiente,obs_tomo
1190,10/09/2010,17/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10876,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1703,15/12/2010,17/05/2011,0,"Herrera, L. B.","Guerra, Tineo, Macchi",BO,10876,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1712,15/12/2010,17/05/2011,0,"Herrera, L. B.","Guerra, Macchi",BO,10876,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
193,17/02/2011,20/05/2011,5,"Herrera, L. B.","Tineo, Guerra",BO,10877,2,2011,3,1,,,,,,,Aprueba estructura orgánica de la Dirección General de la Entidad de Enlace (E.E) del Programa de Servicios Agrícolas Provinciales. ,,,,,,"Ley 8289, Ley 8867",,15/12/2016,M.R.,,,,
224,24/02/2011,24/05/2011,4,"Herrera, L. B.",Tineo,BO,10878,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
328,18/03/2011,24/05/2011,5,"Herrera, L. B.",Tineo,BO,10878,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
420,04/04/2011,24/05/2011,5,"Herrera, L. B.",Tineo,BO,10878,3,2011,3,,,,,,,,Deja sin efecto Decreto 1121/2007,,,,,,Dec. 1121/2007,,15/12/2016,M.R.,Dec. 1121/2007,,,
519,20/04/2011,24/05/2011,4,"Herrera, L. B.","Tineo, Luna, Lhez",BO,10878,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
256,25/02/2011,24/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10878,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
354,29/03/2010,24/05/2011,9,"Casas, S. G.","Tineo, Brizuela",BO,10878,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
373,31/03/2010,24/05/2011,3,"Herrera, L. B.","Guerra, Macchi",BO,10878,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1313,01/10/2010,24/05/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10878,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1706,15/03/2010,24/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10878,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1743,17/12/2010,24/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10878,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1746,17/12/2010,24/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10878,8,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
234,28/02/2011,27/05/2011,12,"Herrera, L. B.","Vergara, Herrera, Guerra, Tineo, Luna, Alvarez, Flores",BO,10879,2,2011,3,24,,,,8964,Si,,Dispone Incremento en Asignación Básica de los Agentes de las tres Funciones del Estado y de los municipios,,,,,,"Ley. 6265; Dec. 1761/2008; Dec. 810/2005; Dec. 941/2006; Dec. 1774/2007, Art. 12 ",,15/12/2016,M.R.,,,,
1611,30/11/2010,27/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10879,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
520,20/04/2011,31/05/2011,4,"Herrera, L. B.","Tineo, Luna, Lhez",BO,10880,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
525,25/04/2011,31/05/2011,5,"Herrera, L. B.","Alvarez, Luna",BO,10880,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1186,09/09/2010,31/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10880,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1197,13/09/2010,31/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10880,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1203,14/09/2010,31/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10880,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1245,22/09/2010,31/05/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10880,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1253,23/09/2010,31/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10880,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1260,23/09/2010,31/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10880,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1261,23/09/2010,31/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10880,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1262,23/09/2010,31/05/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10880,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1263,23/09/2010,31/05/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10880,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1412,22/10/2010,31/05/2011,0,"Herrera, L. B.",Guerra,BO,10880,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1424,26/10/2010,31/05/2011,0,"Herrera, L. B.","Guerra, Luna",BO,10880,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1462,02/11/2010,31/05/2011,0,"Herrera, L. B.","Guerra, Tineo",BO,10880,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1530,09/11/2010,31/05/2011,0,"Herrera, L. B.","Tineo, Guerra",BO,10880,8,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1582,23/11/2010,31/05/2011,15,"Herrera, L. B.","Guerra, Tineo, Herrera, Flores, Vergara, Alvarez, Luna",BO,10880,8,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1656,01/12/2010,31/05/2011,6,"Herrera, L. B.","Guerra, Tineo, Macchi, Flores",BO,10880,10,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1315,05/10/2010,03/06/2011,7,"Herrera, L. B.","Macchi, Guerra",BO,10881,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1320,06/10/2010,03/06/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10881,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1414,25/10/2010,03/06/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10881,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1466,02/11/2010,03/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10881,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1472,04/11/2010,03/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10881,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1511,08/11/2010,03/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10881,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1512,08/11/2010,03/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10881,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1514,08/11/2010,03/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10881,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1654,01/12/2010,03/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10881,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1698,14/12/2010,03/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10881,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1676,10/12/2010,03/06/2011,3,"Herrera, L. B.","Guerra, Macchi",BO,10881,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1700,14/12/2010,03/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10881,8,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1701,14/12/2010,03/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10881,8,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1745,17/12/2010,07/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10882,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1747,17/12/2010,07/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10882,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1755,21/12/2010,07/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10882,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1756,21/12/2010,07/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10882,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1757,21/12/2010,07/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10882,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1793,27/12/2010,07/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10882,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
731,10/06/2011,10/06/2011,3,"Herrera, L. B.",Guerra,BO,10883,2,2011,3,,8993,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1801,27/12/2010,10/06/2011,5,"Herrera, L. B.","Macchi, Guerra",BO,10883,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
498,26/04/2010,14/06/2011,4,"Herrera, L. B.","Tineo, Herrera, Flores, Brizuela",BO,10884,3,2011,3,,,,,,Sí,,Prorroga el plazo fijado por art. 24º de la Ley 7599,,,,,,"Const. Nac. Art 126º inc 12, Ley 7599, Ley 7645, Ley 7724, Dec. 1070/2004, Dec. 268/2005, Dec. 739/2005, Dec. 273/2007, Dec. 1808/2008, Dec. 374/2008, Dec.1582/2008",,15/12/2016,M.R.,,,,
526,29/04/2010,14/06/2011,3,"Herrera, L. B.","Guerra, Macchi",BO,10884,3,2011,3,,,,,,,,"Incluye en el Anexo I el Fondo Rotatorio con destino a la Dirección General de Defensa Civil y a la Subsecretaría de Transporte, Tránsito y Seguridad Vial",,,,Dec. 1789/2009,,,,15/12/2016,M.R.,,,,
1516,09/11/2010,14/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10884,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1529,09/11/2010,14/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10884,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1586,24/11/2010,14/06/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10884,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
219,24/02/2011,17/06/2011,4,"Herrera, L. B.","Guerra, Luna",BO,10885,7,2011,3,,,,,,,,"Delega en el Secretario General y Legal de la Gobernación la facultad de corregir errores materiales, subsanar omisiones o aclarar imprecisiones que no importen modificación esencial en los Decretos.",,,,,,"Ley 8229, Decreto-Ley 4044",,15/12/2016,M.R.,,,,
66,01/02/2011,28/06/2011,0,"Herrera, L. B.","Tineo, Salomón",BO,10888,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
69,01/02/2011,28/06/2011,0,"Herrera, L. B.","Tineo, Salomón",BO,10888,2,2011,3,,,,,,,,Designa Director General de Producción y Sanidad Animal,,,,,,,,15/12/2016,M.R.,,,"Ver Boletín 10995, por duplicación de decreto",
70,01/02/2011,28/06/2011,0,"Herrera, L. B.","Guerra, Luna",BO,10888,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
71,02/02/2011,28/06/2011,0,"Herrera, L. B.","Guerra, Luna",BO,10888,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
102,04/02/2011,28/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10888,2,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
151,14/02/2011,28/06/2011,0,"Herrera, L. B.",Tineo,BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
153,14/02/2011,28/06/2011,0,"Herrera, L. B.",Tineo,BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
168,15/02/2011,28/06/2011,0,"Herrera, L. B.","Tineo, Salomón, Luna",BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
169,15/02/2011,28/06/2011,0,"Herrera, L. B.","Tineo, Salomón, Luna",BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
185,17/02/2011,28/06/2011,0,"Herrera, L. B.",Tineo,BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
186,17/02/2011,28/06/2011,0,"Herrera, L. B.",Tineo,BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
187,17/02/2011,28/06/2011,0,"Herrera, L. B.",Tineo,BO,10888,3,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
246,28/02/2011,28/06/2011,4,"Herrera, L. B.","Guerra, Tineo",BO,10888,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
737,13/06/2011,28/06/2011,9,"Herrera, L. B.","Guerra, Tineo",BO,10888,4,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1125,31/08/2010,28/06/2011,0,"Herrera, L. B.","Guerra, Tineo",BO,10888,5,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1329,07/10/2010,28/06/2011,0,"Herrera, L. B.","Guerra, Tineo",BO,10888,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1330,07/10/2010,28/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10888,6,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1372,13/10/2010,28/06/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10888,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1390,19/10/2010,28/06/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10888,7,2011,3,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
124,09/02/2011,01/07/2011,3,"Herrera, L. B.","Guerra, Macchi",BO,10889,2,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
156,14/02/2011,01/07/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10889,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
263,01/03/2011,01/07/2011,15,"Herrera, L. B.",Tineo,BO,10889,4,2011,4,1,,,,,,,"Dispone constitución de sociedad anónima con participación estatal mayoritaria “Granjas Riojanas S.A.P.E.M.”, sita en Chilecito, con un capital de $100.000, en acciones suscriptas por la Provincia y Cabaña San Cristobal SA. ",,,,,,"Const. Prov.  art, 118º y 126º; Ley Nac. 19550, Ley Nac. 20744",,15/12/2016,M.R.,,,,
529,26/04/2011,01/07/2011,4,"Herrera, L. B.",Tineo,BO,10889,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
660,24/05/2011,01/07/2011,4,"Herrera, L. B.","Luna, Tineo",BO,10889,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
480,15/04/2011,05/07/2011,8,"Herrera, L. B.","Guerra, Tineo, Flores, Alvarez, Luna",BO,10890,2,2011,4,,,,,8970,Si,,"Crea la Subsecretaría de Ciencia y Tecnología, bajo dependencia del Ministro de Educación, Ciencia y Tecnología ",,,,,,"Const. Prov., Art. 105, Inc. 8; Ley. 8867; Dec. 94/2007, Art. 8, Inc. 7, Art. 10, Inc. 7, Art. 18",,15/12/2016,M.R.,,,,
716,06/06/2011,05/07/2011,4,"Herrera, L. B.","Guerra, Tineo, Vergara, Flores, Alvarez, Herrera, Luna",BO,10890,3,2011,4,1,,,,,Si,,Modifica Estatuto Escalafón Personal Ministerio Salud Pública (Dec. 1156/2010),,,,,,,,15/12/2016,M.R.,,,,
717,06/06/2011,05/07/2011,6,"Herrera, L. B.","Guerra, Tineo, Vergara, Flores, Alvarez, Herrera, Luna",BO,10890,7,2011,4,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1156,03/09/2010,05/07/2011,4,"Herrera, L. B.","Díaz Carreño, Guerra, Herrera, Flores, Tineo, Alvarez, Luna",BO,10890,9,2011,4,1,,,,,,,,,,Dec. 716/2011; Dec. 1587/2011; Dec. 1588/2011,,,,,15/12/2016,M.R.,,,,
176,16/02/2011,08/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10891,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
808,28/06/2011,08/07/2011,4,"Herrera, L. B.",Luna,BO,10891,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
123,09/02/2011,12/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10892,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
139,11/02/2011,12/07/2011,4,"Herrera, L. B.","Tineo, Guerra, Vergara, Flores, Herrera, Alvarez, Luna",BO,10892,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
768,21/06/2011,12/07/2011,5,"Herrera, L. B.","Guerra, Luna",BO,10892,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
798,27/06/2011,12/07/2011,5,"Herrera, L. B.","Guerra, Luna",BO,10892,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
120,09/02/2011,15/07/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10893,7,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
140,11/02/2011,15/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10893,7,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
142,11/02/2011,15/07/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10893,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
122,09/02/2011,19/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10894,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
157,14/2/02011,19/07/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10894,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
188,17/02/2011,19/07/2011,7,"Herrera, L. B.","Guerra, Macchi",BO,10894,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
189,17/02/2011,19/07/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10894,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
190,17/02/2011,19/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10894,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
26,25/01/2011,22/07/2011,7,"Herrera, L. B.","Guerra, Macchi",BO,10895,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
206,22/02/2011,22/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10895,9,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
210,23/02/2011,22/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10895,9,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1578,23/11/2010,22/07/2011,4,"Herrera, L. B.","Guerra, Macchi, Luna",BO,10895,10,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
234,28/02/2011,29/07/2011,12,"Herrera, L. B.","Tineo, Guerra, Alvarez, Vergara, Flores, Luna, Herrera",BO,10897,2,2011,4,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
316,16/03/2011,29/07/2011,10,"Herrera, L. B.","Guerra, Macchi",BO,10897,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
326,18/03/2011,29/07/2011,11,"Herrera, L. B.","Guerra, Macchi",BO,10897,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1321,06/10/2010,29/07/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10897,9,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1408,21/10/2010,29/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10897,9,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1455,02/10/2010,29/07/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10897,10,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1456,02/11/2010,29/07/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10897,10,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1519,09/01/2010,29/07/2011,0,"Herrera, L. B.","Guerra, Macchi",BO,10897,11,2011,4,,,,,,,,,,,,,,,Posible errata en la fecha del decreto: fecha anterior a la de aceptación de la renuncia al cargo; 01/09/2010.,15/12/2016,M.R.,,,,
1526,09/11/2010,29/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10897,11,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1527,09/11/2010,29/07/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10897,12,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1528,09/11/2010,29/07/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10897,12,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1531,09/11/2010,29/07/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10897,13,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1538,10/11/2010,29/07/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10897,13,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
214,23/02/2011,02/08/2011,4,"Herrera, L. B.","Guerra, Tineo, Macchi",BO,10898,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
216,24/02/2011,02/08/2011,5,"Herrera, L. B.","Macchi, Guerra",BO,10898,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
217,24/02/2011,02/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10898,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
251,01/03/2011,02/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10898,7,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
281,04/03/2011,02/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10898,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
326,15/03/2010,02/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10898,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1539,10/11/2010,02/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10898,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1847,30/12/2010,05/08/2011,33,"Herrera, L. B.","Alvarez, Macchi",BO,10899,13,2011,4,2,,,,,,8769,,,,,,,,,15/12/2016,M.R.,,,,
282,04/03/2011,09/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10900,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
308,16/03/2011,09/08/2011,0,"Herrera, L. B.","Guerra, Macchi",BO,10900,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1540,10/11/2010,09/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10900,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1541,10/11/2010,09/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10900,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1542,10/11/2010,09/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10900,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1543,10/11/2010,09/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10900,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1579,23/11/2010,09/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10900,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1583,23/11/2010,09/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10900,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
404,30/03/2011,12/08/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10902,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
405,31/03/2011,16/08/2011,0,"Herrera, L. B.","Guerra, Macchi",BO,10902,9,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
288,09/03/2011,19/08/2011,3,"Herrera, L. B.","Guerra, Macchi",BO,10903,7,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
292,10/03/2011,19/08/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10903,7,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
306,15/03/2011,19/08/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10903,8,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
363,28/03/2011,19/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10903,9,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
327,18/03/2011,23/08/2011,8,"Herrera, L. B.","Tineo, Guerra, Macchi",BO,10904,2,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
364,28/03/2011,23/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10904,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
380,29/03/2011,23/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10904,3,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
418,01/04/2011,23/08/2011,7,"Herrera, L. B.","Tineo, Guerra",BO,10904,4,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
427,04/04/2011,23/08/2011,6,"Herrera, L. B.","Guerra, Macchi",BO,10904,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
449,08/04/2011,23/08/2011,4,"Herrera, L. B.","Guerra, Macchi",BO,10904,5,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
450,08/04/2011,23/08/2011,9,"Herrera, L. B.","Guerra, Macchi",BO,10904,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
451,08/04/2011,23/08/2011,9,"Herrera, L. B.","Guerra, Macchi",BO,10904,6,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
453,08/04/2011,23/08/2011,5,"Herrera, L. B.","Guerra, Macchi",BO,10904,7,2011,4,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
